label	pos	tensor	layer	type	point	rel_before	rel_after	step	cos	sub	sub_rel	sub_cos
orig	4	attn_residual-7	7	full_attention	mixer	0.026196	0.032390	0.006194	0.999477	attn_output-7	0.059491	0.998243
orig	4	l_out-7	7	full_attention	ffn	0.032390	0.030416	-0.001974	0.999538	ffn_out-7	0.067267	0.997745
orig	4	attn_residual-8	8	linear_gated_deltanet	mixer	0.030416	0.032601	0.002185	0.999482	linear_attn_out-8	0.077669	0.996998
orig	4	l_out-8	8	linear_gated_deltanet	ffn	0.032601	0.030041	-0.002560	0.999549	ffn_out-8	0.069689	0.997634
orig	4	attn_residual-9	9	linear_gated_deltanet	mixer	0.030041	0.029374	-0.000667	0.999569	linear_attn_out-9	0.057643	0.998340
orig	4	l_out-9	9	linear_gated_deltanet	ffn	0.029374	0.030599	0.001225	0.999533	ffn_out-9	0.059036	0.998274
orig	4	attn_residual-10	10	linear_gated_deltanet	mixer	0.030599	0.030518	-0.000081	0.999537	linear_attn_out-10	0.056451	0.998431
orig	4	l_out-10	10	linear_gated_deltanet	ffn	0.030518	0.029873	-0.000645	0.999557	ffn_out-10	0.057081	0.998370
orig	4	attn_residual-11	11	full_attention	mixer	0.029873	0.034731	0.004858	0.999399	attn_output-11	0.088885	0.996043
orig	4	l_out-11	11	full_attention	ffn	0.034731	0.032191	-0.002540	0.999483	ffn_out-11	0.076287	0.997092
orig	4	attn_residual-12	12	linear_gated_deltanet	mixer	0.032191	0.031921	-0.000270	0.999494	linear_attn_out-12	0.060213	0.998196
orig	4	l_out-12	12	linear_gated_deltanet	ffn	0.031921	0.032097	0.000176	0.999486	ffn_out-12	0.059153	0.998266
orig	4	attn_residual-13	13	linear_gated_deltanet	mixer	0.032097	0.031544	-0.000553	0.999504	linear_attn_out-13	0.051524	0.998672
orig	4	l_out-13	13	linear_gated_deltanet	ffn	0.031544	0.031595	0.000051	0.999502	ffn_out-13	0.056841	0.998383
orig	4	attn_residual-14	14	linear_gated_deltanet	mixer	0.031595	0.031450	-0.000145	0.999506	linear_attn_out-14	0.047631	0.998952
orig	4	l_out-14	14	linear_gated_deltanet	ffn	0.031450	0.029951	-0.001499	0.999557	ffn_out-14	0.046420	0.998939
orig	4	attn_residual-15	15	full_attention	mixer	0.029951	0.031593	0.001642	0.999508	attn_output-15	0.055698	0.998497
orig	4	l_out-15	15	full_attention	ffn	0.031593	0.031082	-0.000511	0.999530	ffn_out-15	0.042402	0.999112
orig	4	attn_residual-16	16	linear_gated_deltanet	mixer	0.031082	0.030692	-0.000390	0.999543	linear_attn_out-16	0.048437	0.998826
orig	4	l_out-16	16	linear_gated_deltanet	ffn	0.030692	0.030676	-0.000016	0.999541	ffn_out-16	0.048175	0.998857
orig	4	attn_residual-17	17	linear_gated_deltanet	mixer	0.030676	0.029023	-0.001653	0.999587	linear_attn_out-17	0.040265	0.999218
orig	4	l_out-17	17	linear_gated_deltanet	ffn	0.029023	0.028846	-0.000177	0.999590	ffn_out-17	0.039971	0.999209
orig	4	attn_residual-18	18	linear_gated_deltanet	mixer	0.028846	0.028194	-0.000652	0.999607	linear_attn_out-18	0.041792	0.999145
orig	4	l_out-18	18	linear_gated_deltanet	ffn	0.028194	0.027779	-0.000415	0.999615	ffn_out-18	0.048045	0.998866
orig	4	attn_residual-19	19	full_attention	mixer	0.027779	0.030540	0.002761	0.999540	attn_output-19	0.065278	0.997873
orig	4	l_out-19	19	full_attention	ffn	0.030540	0.032349	0.001809	0.999480	ffn_out-19	0.048493	0.998824
orig	4	attn_residual-20	20	linear_gated_deltanet	mixer	0.032349	0.029313	-0.003036	0.999574	linear_attn_out-20	0.033306	0.999462
orig	4	l_out-20	20	linear_gated_deltanet	ffn	0.029313	0.030948	0.001635	0.999522	ffn_out-20	0.048777	0.998830
orig	4	attn_residual-21	21	linear_gated_deltanet	mixer	0.030948	0.029650	-0.001298	0.999563	linear_attn_out-21	0.042278	0.999130
orig	4	l_out-21	21	linear_gated_deltanet	ffn	0.029650	0.030900	0.001250	0.999523	ffn_out-21	0.047337	0.998891
orig	4	attn_residual-22	22	linear_gated_deltanet	mixer	0.030900	0.029669	-0.001231	0.999560	linear_attn_out-22	0.049258	0.998791
orig	4	l_out-22	22	linear_gated_deltanet	ffn	0.029669	0.030804	0.001135	0.999528	ffn_out-22	0.045412	0.998969
orig	4	attn_residual-23	23	full_attention	mixer	0.030804	0.034678	0.003874	0.999401	attn_output-23	0.043034	0.999074
orig	4	l_out-23	23	full_attention	ffn	0.034678	0.035537	0.000859	0.999369	ffn_out-23	0.028093	0.999644
orig	4	result_norm	-1	-	final_norm	0.035537	0.037804	0.002267	0.999285	-	-	-
orig	28	attn_residual-0	0	linear_gated_deltanet	mixer	0.000000	0.000001	0.000001	1.000000	linear_attn_out-0	0.000001	1.000000
orig	28	l_out-0	0	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-0	0.000001	1.000000
orig	28	attn_residual-1	1	linear_gated_deltanet	mixer	0.000001	0.000115	0.000114	1.000000	linear_attn_out-1	0.000179	1.000000
orig	28	l_out-1	1	linear_gated_deltanet	ffn	0.000115	0.006023	0.005908	0.999982	ffn_out-1	0.008911	0.999961
orig	28	attn_residual-2	2	linear_gated_deltanet	mixer	0.006023	0.014734	0.008711	0.999892	linear_attn_out-2	0.032033	0.999492
orig	28	l_out-2	2	linear_gated_deltanet	ffn	0.014734	0.027309	0.012575	0.999629	ffn_out-2	0.034208	0.999462
orig	28	attn_residual-3	3	full_attention	mixer	0.027309	0.030712	0.003403	0.999529	attn_output-3	0.044556	0.999007
orig	28	l_out-3	3	full_attention	ffn	0.030712	0.035230	0.004518	0.999382	ffn_out-3	0.055621	0.998506
orig	28	attn_residual-4	4	linear_gated_deltanet	mixer	0.035230	0.036981	0.001751	0.999317	linear_attn_out-4	0.059878	0.998212
orig	28	l_out-4	4	linear_gated_deltanet	ffn	0.036981	0.043330	0.006349	0.999073	ffn_out-4	0.071111	0.997573
orig	28	attn_residual-5	5	linear_gated_deltanet	mixer	0.043330	0.042345	-0.000985	0.999107	linear_attn_out-5	0.070401	0.997520
orig	28	l_out-5	5	linear_gated_deltanet	ffn	0.042345	0.042719	0.000374	0.999087	ffn_out-5	0.082422	0.996651
orig	28	attn_residual-6	6	linear_gated_deltanet	mixer	0.042719	0.041080	-0.001639	0.999156	linear_attn_out-6	0.071539	0.997472
orig	28	l_out-6	6	linear_gated_deltanet	ffn	0.041080	0.041145	0.000065	0.999154	ffn_out-6	0.082007	0.996641
orig	28	attn_residual-7	7	full_attention	mixer	0.041145	0.045325	0.004180	0.998973	attn_output-7	0.066306	0.997837
orig	28	l_out-7	7	full_attention	ffn	0.045325	0.042738	-0.002587	0.999088	ffn_out-7	0.081808	0.996673
orig	28	attn_residual-8	8	linear_gated_deltanet	mixer	0.042738	0.045384	0.002646	0.998970	linear_attn_out-8	0.088698	0.996061
orig	28	l_out-8	8	linear_gated_deltanet	ffn	0.045384	0.044568	-0.000816	0.999010	ffn_out-8	0.087007	0.996357
orig	28	attn_residual-9	9	linear_gated_deltanet	mixer	0.044568	0.044683	0.000115	0.999007	linear_attn_out-9	0.071500	0.997473
orig	28	l_out-9	9	linear_gated_deltanet	ffn	0.044683	0.043351	-0.001332	0.999072	ffn_out-9	0.090575	0.995936
orig	28	attn_residual-10	10	linear_gated_deltanet	mixer	0.043351	0.042758	-0.000593	0.999106	linear_attn_out-10	0.065134	0.997965
orig	28	l_out-10	10	linear_gated_deltanet	ffn	0.042758	0.041648	-0.001110	0.999142	ffn_out-10	0.067659	0.997710
orig	28	attn_residual-11	11	full_attention	mixer	0.041648	0.043246	0.001598	0.999072	attn_output-11	0.072426	0.997402
orig	28	l_out-11	11	full_attention	ffn	0.043246	0.042638	-0.000608	0.999091	ffn_out-11	0.076383	0.997136
orig	28	attn_residual-12	12	linear_gated_deltanet	mixer	0.042638	0.040696	-0.001942	0.999173	linear_attn_out-12	0.051415	0.998751
orig	28	l_out-12	12	linear_gated_deltanet	ffn	0.040696	0.040473	-0.000223	0.999181	ffn_out-12	0.073752	0.997283
orig	28	attn_residual-13	13	linear_gated_deltanet	mixer	0.040473	0.039715	-0.000758	0.999211	linear_attn_out-13	0.060683	0.998163
orig	28	l_out-13	13	linear_gated_deltanet	ffn	0.039715	0.041254	0.001539	0.999150	ffn_out-13	0.066292	0.997801
orig	28	attn_residual-14	14	linear_gated_deltanet	mixer	0.041254	0.043747	0.002493	0.999044	linear_attn_out-14	0.061688	0.998098
orig	28	l_out-14	14	linear_gated_deltanet	ffn	0.043747	0.042928	-0.000819	0.999078	ffn_out-14	0.061056	0.998235
orig	28	attn_residual-15	15	full_attention	mixer	0.042928	0.043867	0.000939	0.999037	attn_output-15	0.060218	0.998193
orig	28	l_out-15	15	full_attention	ffn	0.043867	0.042690	-0.001177	0.999089	ffn_out-15	0.066770	0.997768
orig	28	attn_residual-16	16	linear_gated_deltanet	mixer	0.042690	0.042685	-0.000005	0.999092	linear_attn_out-16	0.056676	0.998451
orig	28	l_out-16	16	linear_gated_deltanet	ffn	0.042685	0.042483	-0.000202	0.999098	ffn_out-16	0.059398	0.998244
orig	28	attn_residual-17	17	linear_gated_deltanet	mixer	0.042483	0.041910	-0.000573	0.999124	linear_attn_out-17	0.059077	0.998325
orig	28	l_out-17	17	linear_gated_deltanet	ffn	0.041910	0.041829	-0.000081	0.999125	ffn_out-17	0.070559	0.997508
orig	28	attn_residual-18	18	linear_gated_deltanet	mixer	0.041829	0.039300	-0.002529	0.999227	linear_attn_out-18	0.038831	0.999246
orig	28	l_out-18	18	linear_gated_deltanet	ffn	0.039300	0.041255	0.001955	0.999149	ffn_out-18	0.070144	0.997624
orig	28	attn_residual-19	19	full_attention	mixer	0.041255	0.041856	0.000601	0.999126	attn_output-19	0.067230	0.997788
orig	28	l_out-19	19	full_attention	ffn	0.041856	0.049775	0.007919	0.998768	ffn_out-19	0.068026	0.997760
orig	28	attn_residual-20	20	linear_gated_deltanet	mixer	0.049775	0.042675	-0.007100	0.999089	linear_attn_out-20	0.037821	0.999296
orig	28	l_out-20	20	linear_gated_deltanet	ffn	0.042675	0.046116	0.003441	0.998938	ffn_out-20	0.088686	0.996403
orig	28	attn_residual-21	21	linear_gated_deltanet	mixer	0.046116	0.043516	-0.002600	0.999053	linear_attn_out-21	0.055232	0.998502
orig	28	l_out-21	21	linear_gated_deltanet	ffn	0.043516	0.046101	0.002585	0.998940	ffn_out-21	0.069285	0.997603
orig	28	attn_residual-22	22	linear_gated_deltanet	mixer	0.046101	0.043729	-0.002372	0.999048	linear_attn_out-22	0.062988	0.998018
orig	28	l_out-22	22	linear_gated_deltanet	ffn	0.043729	0.047001	0.003272	0.998898	ffn_out-22	0.060693	0.998160
orig	28	attn_residual-23	23	full_attention	mixer	0.047001	0.049174	0.002173	0.998792	attn_output-23	0.043808	0.999053
orig	28	l_out-23	23	full_attention	ffn	0.049174	0.049332	0.000158	0.998798	ffn_out-23	0.029851	0.999580
orig	28	result_norm	-1	-	final_norm	0.049332	0.052631	0.003299	0.998614	-	-	-
# largest step p4 pos 0: attn_residual-15 (layer 15 full_attention, mixer) rel_l2 0.001664 -> 0.030645 step 0.028981
# largest step p4 pos 1: l_out-21 (layer 21 linear_gated_deltanet, ffn) rel_l2 0.078382 -> 0.088171 step 0.009789
# largest step p4 pos 2: attn_residual-23 (layer 23 full_attention, mixer) rel_l2 0.065460 -> 0.074741 step 0.009281
# largest step p4 pos 3: l_out-23 (layer 23 full_attention, ffn) rel_l2 0.072849 -> 0.096479 step 0.023630
# largest step orig pos 4: l_out-2 (layer 2 linear_gated_deltanet, ffn) rel_l2 0.002427 -> 0.014620 step 0.012193
# largest step orig pos 28: l_out-2 (layer 2 linear_gated_deltanet, ffn) rel_l2 0.014734 -> 0.027309 step 0.012575
# at l_out-21: p4 pos 0 step 0.007402 rank 6/49 (largest there: attn_residual-15 0.028981)
# at l_out-21: p4 pos 1 step 0.009789 rank 1/49 (largest there: l_out-21 0.009789)
# at l_out-21: p4 pos 2 step 0.001515 rank 23/49 (largest there: attn_residual-23 0.009281)
# at l_out-21: p4 pos 3 step 0.000808 rank 28/49 (largest there: l_out-23 0.023630)
# at l_out-21: orig pos 4 step 0.001250 rank 16/49 (largest there: l_out-2 0.012193)
# at l_out-21: orig pos 28 step 0.002585 rank 13/49 (largest there: l_out-2 0.012575)
# excess p4 pos 1 at l_out-14 (layer 14 linear_gated_deltanet, ffn): ref step 0.004585, max other step -0.000819, excess 0.005404
# excess p4 pos 1 at l_out-13 (layer 13 linear_gated_deltanet, ffn): ref step 0.007012, max other step 0.002957, excess 0.004055
# excess p4 pos 1 at l_out-15 (layer 15 full_attention, ffn): ref step 0.006494, max other step 0.002556, excess 0.003938
# excess p4 pos 1 at l_out-16 (layer 16 linear_gated_deltanet, ffn): ref step 0.004094, max other step 0.000622, excess 0.003472
# excess p4 pos 1 at l_out-18 (layer 18 linear_gated_deltanet, ffn): ref step 0.005086, max other step 0.001955, excess 0.003131
# excess p4 pos 1 at l_out-20 (layer 20 linear_gated_deltanet, ffn): ref step 0.008835, max other step 0.005807, excess 0.003028
# excess p4 pos 1 at l_out-17 (layer 17 linear_gated_deltanet, ffn): ref step 0.004094, max other step 0.001495, excess 0.002599
# excess p4 pos 1 at l_out-21 (layer 21 linear_gated_deltanet, ffn): ref step 0.009789, max other step 0.007402, excess 0.002387
