label	pos	tensor	layer	type	point	rel_before	rel_after	step	cos	sub	sub_rel	sub_cos
orig	4	attn_residual-7	7	full_attention	mixer	0.031154	0.036019	0.004865	0.999351	attn_output-7	0.067357	0.997798
orig	4	l_out-7	7	full_attention	ffn	0.036019	0.033610	-0.002409	0.999436	ffn_out-7	0.066123	0.997841
orig	4	attn_residual-8	8	linear_gated_deltanet	mixer	0.033610	0.034636	0.001026	0.999400	linear_attn_out-8	0.072249	0.997392
orig	4	l_out-8	8	linear_gated_deltanet	ffn	0.034636	0.037050	0.002414	0.999315	ffn_out-8	0.075934	0.997116
orig	4	attn_residual-9	9	linear_gated_deltanet	mixer	0.037050	0.037524	0.000474	0.999297	linear_attn_out-9	0.075970	0.997187
orig	4	l_out-9	9	linear_gated_deltanet	ffn	0.037524	0.036763	-0.000761	0.999324	ffn_out-9	0.071977	0.997469
orig	4	attn_residual-10	10	linear_gated_deltanet	mixer	0.036763	0.037148	0.000385	0.999310	linear_attn_out-10	0.066487	0.997843
orig	4	l_out-10	10	linear_gated_deltanet	ffn	0.037148	0.034651	-0.002497	0.999400	ffn_out-10	0.063760	0.998005
orig	4	attn_residual-11	11	full_attention	mixer	0.034651	0.038636	0.003985	0.999254	attn_output-11	0.080534	0.996902
orig	4	l_out-11	11	full_attention	ffn	0.038636	0.037771	-0.000865	0.999290	ffn_out-11	0.076405	0.997092
orig	4	attn_residual-12	12	linear_gated_deltanet	mixer	0.037771	0.036408	-0.001363	0.999339	linear_attn_out-12	0.063616	0.997976
orig	4	l_out-12	12	linear_gated_deltanet	ffn	0.036408	0.034880	-0.001528	0.999395	ffn_out-12	0.058954	0.998270
orig	4	attn_residual-13	13	linear_gated_deltanet	mixer	0.034880	0.033748	-0.001132	0.999432	linear_attn_out-13	0.055830	0.998440
orig	4	l_out-13	13	linear_gated_deltanet	ffn	0.033748	0.034230	0.000482	0.999420	ffn_out-13	0.057016	0.998380
orig	4	attn_residual-14	14	linear_gated_deltanet	mixer	0.034230	0.033721	-0.000509	0.999440	linear_attn_out-14	0.050989	0.998710
orig	4	l_out-14	14	linear_gated_deltanet	ffn	0.033721	0.030602	-0.003119	0.999538	ffn_out-14	0.043001	0.999078
orig	4	attn_residual-15	15	full_attention	mixer	0.030602	0.032628	0.002026	0.999474	attn_output-15	0.062217	0.998075
orig	4	l_out-15	15	full_attention	ffn	0.032628	0.032739	0.000111	0.999465	ffn_out-15	0.043925	0.999038
orig	4	attn_residual-16	16	linear_gated_deltanet	mixer	0.032739	0.032710	-0.000029	0.999466	linear_attn_out-16	0.054871	0.998495
orig	4	l_out-16	16	linear_gated_deltanet	ffn	0.032710	0.033562	0.000852	0.999437	ffn_out-16	0.055367	0.998470
orig	4	attn_residual-17	17	linear_gated_deltanet	mixer	0.033562	0.032127	-0.001435	0.999484	linear_attn_out-17	0.044090	0.999030
orig	4	l_out-17	17	linear_gated_deltanet	ffn	0.032127	0.032179	0.000052	0.999484	ffn_out-17	0.044970	0.998998
orig	4	attn_residual-18	18	linear_gated_deltanet	mixer	0.032179	0.031330	-0.000849	0.999509	linear_attn_out-18	0.045057	0.999000
orig	4	l_out-18	18	linear_gated_deltanet	ffn	0.031330	0.030419	-0.000911	0.999538	ffn_out-18	0.044377	0.999062
orig	4	attn_residual-19	19	full_attention	mixer	0.030419	0.033867	0.003448	0.999432	attn_output-19	0.072411	0.997449
orig	4	l_out-19	19	full_attention	ffn	0.033867	0.036688	0.002821	0.999334	ffn_out-19	0.058302	0.998310
orig	4	attn_residual-20	20	linear_gated_deltanet	mixer	0.036688	0.034513	-0.002175	0.999416	linear_attn_out-20	0.048832	0.998808
orig	4	l_out-20	20	linear_gated_deltanet	ffn	0.034513	0.036732	0.002219	0.999339	ffn_out-20	0.060857	0.998298
orig	4	attn_residual-21	21	linear_gated_deltanet	mixer	0.036732	0.035391	-0.001341	0.999386	linear_attn_out-21	0.051996	0.998652
orig	4	l_out-21	21	linear_gated_deltanet	ffn	0.035391	0.036839	0.001448	0.999332	ffn_out-21	0.056835	0.998405
orig	4	attn_residual-22	22	linear_gated_deltanet	mixer	0.036839	0.034979	-0.001860	0.999394	linear_attn_out-22	0.057032	0.998395
orig	4	l_out-22	22	linear_gated_deltanet	ffn	0.034979	0.037021	0.002042	0.999315	ffn_out-22	0.055493	0.998495
orig	4	attn_residual-23	23	full_attention	mixer	0.037021	0.039211	0.002190	0.999236	attn_output-23	0.043962	0.999037
orig	4	l_out-23	23	full_attention	ffn	0.039211	0.036405	-0.002806	0.999345	ffn_out-23	0.025137	0.999693
orig	4	result_norm	-1	-	final_norm	0.036405	0.039627	0.003222	0.999216	-	-	-
orig	28	attn_residual-0	0	linear_gated_deltanet	mixer	0.000000	0.000001	0.000001	1.000000	linear_attn_out-0	0.000001	1.000000
orig	28	l_out-0	0	linear_gated_deltanet	ffn	0.000001	0.000001	0.000000	1.000000	ffn_out-0	0.000001	1.000000
orig	28	attn_residual-1	1	linear_gated_deltanet	mixer	0.000001	0.000115	0.000114	1.000000	linear_attn_out-1	0.000179	1.000000
orig	28	l_out-1	1	linear_gated_deltanet	ffn	0.000115	0.006023	0.005908	0.999982	ffn_out-1	0.008911	0.999961
orig	28	attn_residual-2	2	linear_gated_deltanet	mixer	0.006023	0.014451	0.008428	0.999896	linear_attn_out-2	0.031059	0.999526
orig	28	l_out-2	2	linear_gated_deltanet	ffn	0.014451	0.023834	0.009383	0.999716	ffn_out-2	0.030173	0.999546
orig	28	attn_residual-3	3	full_attention	mixer	0.023834	0.026085	0.002251	0.999660	attn_output-3	0.038989	0.999240
orig	28	l_out-3	3	full_attention	ffn	0.026085	0.031141	0.005056	0.999517	ffn_out-3	0.050062	0.998755
orig	28	attn_residual-4	4	linear_gated_deltanet	mixer	0.031141	0.034470	0.003329	0.999406	linear_attn_out-4	0.058187	0.998309
orig	28	l_out-4	4	linear_gated_deltanet	ffn	0.034470	0.039247	0.004777	0.999235	ffn_out-4	0.063659	0.997972
orig	28	attn_residual-5	5	linear_gated_deltanet	mixer	0.039247	0.040105	0.000858	0.999198	linear_attn_out-5	0.069266	0.997601
orig	28	l_out-5	5	linear_gated_deltanet	ffn	0.040105	0.042066	0.001961	0.999121	ffn_out-5	0.076529	0.997108
orig	28	attn_residual-6	6	linear_gated_deltanet	mixer	0.042066	0.041726	-0.000340	0.999129	linear_attn_out-6	0.060190	0.998187
orig	28	l_out-6	6	linear_gated_deltanet	ffn	0.041726	0.040101	-0.001625	0.999197	ffn_out-6	0.072282	0.997478
orig	28	attn_residual-7	7	full_attention	mixer	0.040101	0.046277	0.006176	0.998929	attn_output-7	0.076448	0.997074
orig	28	l_out-7	7	full_attention	ffn	0.046277	0.042337	-0.003940	0.999104	ffn_out-7	0.085693	0.996417
orig	28	attn_residual-8	8	linear_gated_deltanet	mixer	0.042337	0.044204	0.001867	0.999023	linear_attn_out-8	0.098784	0.995109
orig	28	l_out-8	8	linear_gated_deltanet	ffn	0.044204	0.042161	-0.002043	0.999111	ffn_out-8	0.085727	0.996354
orig	28	attn_residual-9	9	linear_gated_deltanet	mixer	0.042161	0.041061	-0.001100	0.999157	linear_attn_out-9	0.064609	0.997960
orig	28	l_out-9	9	linear_gated_deltanet	ffn	0.041061	0.041304	0.000243	0.999147	ffn_out-9	0.083987	0.996471
orig	28	attn_residual-10	10	linear_gated_deltanet	mixer	0.041304	0.040350	-0.000954	0.999186	linear_attn_out-10	0.061196	0.998129
orig	28	l_out-10	10	linear_gated_deltanet	ffn	0.040350	0.039216	-0.001134	0.999234	ffn_out-10	0.071185	0.997475
orig	28	attn_residual-11	11	full_attention	mixer	0.039216	0.041017	0.001801	0.999167	attn_output-11	0.073865	0.997269
orig	28	l_out-11	11	full_attention	ffn	0.041017	0.040375	-0.000642	0.999186	ffn_out-11	0.072887	0.997347
orig	28	attn_residual-12	12	linear_gated_deltanet	mixer	0.040375	0.038791	-0.001584	0.999259	linear_attn_out-12	0.055442	0.998640
orig	28	l_out-12	12	linear_gated_deltanet	ffn	0.038791	0.038635	-0.000156	0.999274	ffn_out-12	0.077356	0.997020
orig	28	attn_residual-13	13	linear_gated_deltanet	mixer	0.038635	0.036867	-0.001768	0.999338	linear_attn_out-13	0.065796	0.997833
orig	28	l_out-13	13	linear_gated_deltanet	ffn	0.036867	0.035883	-0.000984	0.999358	ffn_out-13	0.063355	0.997991
orig	28	attn_residual-14	14	linear_gated_deltanet	mixer	0.035883	0.039569	0.003686	0.999222	linear_attn_out-14	0.055133	0.998481
orig	28	l_out-14	14	linear_gated_deltanet	ffn	0.039569	0.037170	-0.002399	0.999309	ffn_out-14	0.054178	0.998534
orig	28	attn_residual-15	15	full_attention	mixer	0.037170	0.038772	0.001602	0.999249	attn_output-15	0.057547	0.998350
orig	28	l_out-15	15	full_attention	ffn	0.038772	0.036793	-0.001979	0.999323	ffn_out-15	0.057266	0.998362
orig	28	attn_residual-16	16	linear_gated_deltanet	mixer	0.036793	0.036057	-0.000736	0.999350	linear_attn_out-16	0.050352	0.998743
orig	28	l_out-16	16	linear_gated_deltanet	ffn	0.036057	0.035877	-0.000180	0.999359	ffn_out-16	0.052058	0.998709
orig	28	attn_residual-17	17	linear_gated_deltanet	mixer	0.035877	0.036606	0.000729	0.999332	linear_attn_out-17	0.053683	0.998561
orig	28	l_out-17	17	linear_gated_deltanet	ffn	0.036606	0.037627	0.001021	0.999299	ffn_out-17	0.066102	0.997840
orig	28	attn_residual-18	18	linear_gated_deltanet	mixer	0.037627	0.035297	-0.002330	0.999389	linear_attn_out-18	0.037157	0.999334
orig	28	l_out-18	18	linear_gated_deltanet	ffn	0.035297	0.035046	-0.000251	0.999386	ffn_out-18	0.062216	0.998073
orig	28	attn_residual-19	19	full_attention	mixer	0.035046	0.034987	-0.000059	0.999388	attn_output-19	0.059457	0.998237
orig	28	l_out-19	19	full_attention	ffn	0.034987	0.039707	0.004720	0.999212	ffn_out-19	0.054222	0.998530
orig	28	attn_residual-20	20	linear_gated_deltanet	mixer	0.039707	0.034977	-0.004730	0.999392	linear_attn_out-20	0.035898	0.999435
orig	28	l_out-20	20	linear_gated_deltanet	ffn	0.034977	0.038469	0.003492	0.999263	ffn_out-20	0.071282	0.997457
orig	28	attn_residual-21	21	linear_gated_deltanet	mixer	0.038469	0.037032	-0.001437	0.999322	linear_attn_out-21	0.052225	0.998743
orig	28	l_out-21	21	linear_gated_deltanet	ffn	0.037032	0.039234	0.002202	0.999235	ffn_out-21	0.066596	0.997799
orig	28	attn_residual-22	22	linear_gated_deltanet	mixer	0.039234	0.038352	-0.000882	0.999267	linear_attn_out-22	0.059223	0.998300
orig	28	l_out-22	22	linear_gated_deltanet	ffn	0.038352	0.041130	0.002778	0.999154	ffn_out-22	0.055987	0.998473
orig	28	attn_residual-23	23	full_attention	mixer	0.041130	0.042813	0.001683	0.999085	attn_output-23	0.044793	0.999002
orig	28	l_out-23	23	full_attention	ffn	0.042813	0.046942	0.004129	0.999060	ffn_out-23	0.039019	0.999372
orig	28	result_norm	-1	-	final_norm	0.046942	0.046134	-0.000808	0.998936	-	-	-
# largest step p4 pos 0: attn_residual-15 (layer 15 full_attention, mixer) rel_l2 0.004681 -> 0.041418 step 0.036737
# largest step p4 pos 1: attn_residual-21 (layer 21 linear_gated_deltanet, mixer) rel_l2 0.110471 -> 0.127328 step 0.016857
# largest step p4 pos 2: l_out-23 (layer 23 full_attention, ffn) rel_l2 0.096407 -> 0.107960 step 0.011553
# largest step p4 pos 3: l_out-2 (layer 2 linear_gated_deltanet, ffn) rel_l2 0.014718 -> 0.026726 step 0.012008
# largest step orig pos 4: l_out-2 (layer 2 linear_gated_deltanet, ffn) rel_l2 0.010788 -> 0.018546 step 0.007758
# largest step orig pos 28: l_out-2 (layer 2 linear_gated_deltanet, ffn) rel_l2 0.014451 -> 0.023834 step 0.009383
# at attn_residual-21: p4 pos 0 step 0.008372 rank 5/49 (largest there: attn_residual-15 0.036737)
# at attn_residual-21: p4 pos 1 step 0.016857 rank 1/49 (largest there: attn_residual-21 0.016857)
# at attn_residual-21: p4 pos 2 step 0.009501 rank 2/49 (largest there: l_out-23 0.011553)
# at attn_residual-21: p4 pos 3 step -0.001158 rank 40/49 (largest there: l_out-2 0.012008)
# at attn_residual-21: orig pos 4 step -0.001341 rank 40/49 (largest there: l_out-2 0.007758)
# at attn_residual-21: orig pos 28 step -0.001437 rank 40/49 (largest there: l_out-2 0.009383)
# excess p4 pos 1 at attn_residual-21 (layer 21 linear_gated_deltanet, mixer): ref step 0.016857, max other step 0.009501, excess 0.007356
# excess p4 pos 1 at l_out-21 (layer 21 linear_gated_deltanet, ffn): ref step 0.013430, max other step 0.007247, excess 0.006183
# excess p4 pos 1 at l_out-5 (layer 5 linear_gated_deltanet, ffn): ref step 0.006962, max other step 0.002656, excess 0.004306
# excess p4 pos 1 at attn_residual-18 (layer 18 linear_gated_deltanet, mixer): ref step 0.004377, max other step 0.000487, excess 0.003890
# excess p4 pos 1 at l_out-13 (layer 13 linear_gated_deltanet, ffn): ref step 0.005256, max other step 0.001401, excess 0.003855
# excess p4 pos 1 at l_out-8 (layer 8 linear_gated_deltanet, ffn): ref step 0.006254, max other step 0.002414, excess 0.003840
# excess p4 pos 1 at l_out-10 (layer 10 linear_gated_deltanet, ffn): ref step 0.005094, max other step 0.001310, excess 0.003784
# excess p4 pos 1 at l_out-20 (layer 20 linear_gated_deltanet, ffn): ref step 0.008845, max other step 0.005856, excess 0.002989
